ticker,pct,valUSD,name
PWR,0.19078750505501318,486943.5,Quanta Services Inc
F,0.18759943247907382,478806.64,Ford Motor Co
ST,0.1872297476131302,477863.1,Sensata Technologies Holding P
TJX,0.18716768550366428,477704.7,TJX Cos Inc/The
DD,0.18148206751696808,463193.4,DuPont de Nemours Inc
ALL,0.1793878827190525,457848.45,Allstate Corp/The
MHK,0.17896281604014802,456763.56,Mohawk Industries Inc
BX,0.17310709145341566,441818.1,Blackstone Inc
MDT,0.1668754836259181,425913.28,Medtronic PLC
DPZ,0.16441056783938043,419622.12,Domino's Pizza Inc
MA,0.16224449051327106,414093.68,Mastercard Inc
TT,0.15606827625292174,398330.24,Trane Technologies PLC
VZ,0.1511044868324512,385661.25,Verizon Communications Inc
AMD,0.15061543035734737,384413.04,Advanced Micro Devices Inc
MMC,0.1499463937647924,382705.47,Marsh &amp; McLennan Cos Inc
MCHP,0.14961204590423222,381852.12,Microchip Technology Inc
AMCR,0.14916595098407118,380713.56,Amcor PLC
LOW,0.14356171899092457,366409.98,Lowe's Cos Inc
CL,0.14031804127246372,358131.2,Colgate-Palmolive Co
PENN,0.13619360661995739,347604.48,Penn Entertainment Inc
CAT,0.1342303517154776,342593.7,Caterpillar Inc
PFE,0.1336154588281442,341024.32,Pfizer Inc
CI,0.132928203245121,339270.25,Cigna Group/The
PEP,0.1307950650701657,333825.88,PepsiCo Inc
ORCL,0.12947511684202476,330457.0,Oracle Corp
ZBH,0.12704787714416288,324262.0,Zimmer Biomet Holdings Inc
MRK,0.12565090372599733,320696.53,Merck &amp; Co Inc
MCD,0.12097105629245825,308752.24,McDonald's Corp
TXN,0.11913775960192258,304073.15,Texas Instruments Inc
CTVA,0.11208593282354604,286074.9,Corteva Inc
VRTX,0.1112490738613728,283939.0,Vertex Pharmaceuticals Inc
UBER,0.10962829679707073,279802.32,Uber Technologies Inc
QCOM,0.10820027273385989,276157.6,QUALCOMM Inc
NVS,0.10651989410332073,271868.8,Novartis AG
CMCSA,0.10498438975053487,267949.76,Comcast Corp
SYK,0.10384957389198825,265053.39,Stryker Corp
KLAC,0.10226973666239637,261021.2,KLA Corp
ECL,0.10086205517951047,257428.4,Ecolab Inc
FITB,0.09844602114030215,251262.0,Fifth Third Bancorp
UNH,0.09686813902388093,247234.8,UnitedHealth Group Inc
IT,0.09681446156809287,247097.8,Gartner Inc
GD,0.09499381630126082,242451.0,General Dynamics Corp
PNC,0.09368349867066204,239106.7,PNC Financial Services Group I
UPS,0.09291358764185016,237141.67,United Parcel Service Inc
AFL,0.09256246263780935,236245.5,Aflac Inc
ROP,0.09183323285158489,234384.3,Roper Technologies Inc
HBAN,0.09134766737013852,233145.0,Huntington Bancshares Inc/OH
KMX,0.09092555099227113,232067.64,CarMax Inc
AMP,0.09046316476837529,230887.5,Ameriprise Financial Inc
NKE,0.09021278490452998,230248.46,NIKE Inc
HPE,0.08869299198223388,226369.52,Hewlett Packard Enterprise Co
BR,0.08846403608395421,225785.16,Broadridge Financial Solutions
LIN,0.08784296049404901,224200.0,Linde PLC
UNP,0.08761023541967677,223606.02,Union Pacific Corp
AME,0.08677097860327418,221464.0,AMETEK Inc
MMM,0.08572869562599375,218803.8,3M Co
AJG,0.08555743711559256,218366.7,Arthur J Gallagher &amp; Co
ISRG,0.08481011371689881,216459.32,Intuitive Surgical Inc
MSI,0.08474697414025467,216298.17,Motorola Solutions Inc
RSG,0.0845169956276713,215711.2,Republic Services Inc
DE,0.08438309976094856,215369.46,Deere &amp; Co
BBWI,0.08384196048148046,213988.32,Bath &amp; Body Works Inc
ADP,0.08107156903669663,206917.5,Automatic Data Processing Inc
D,0.07897056681008974,201555.15,Dominion Energy Inc
PRU,0.07694284018772729,196379.82,Prudential Financial Inc
APD,0.07618647390086135,194449.36,Air Products and Chemicals Inc
HPQ,0.07583442815214095,193550.84,HP Inc
CTAS,0.07559682117193572,192944.4,Cintas Corp
SG,0.07465728546477109,190546.44,Sweetgreen Inc
EMR,0.07246997224009447,184963.8,Emerson Electric Co
BAX,0.0702027187869183,179177.13,Baxter International Inc
MDLZ,0.06921851324957559,176665.16,Mondelez International Inc
SLB,0.06801868889858843,173602.87,Schlumberger NV
